State,Year,Month,Megawatthours,Temp,Count,price
AZ,2012,9,-1.92E-06,-0.05665592,-1.06E-07,-1.792283709
AZ,2012,10,-1.74E-06,-0.081788803,2.91E-07,-2.085152502
AZ,2012,11,-1.24E-06,-0.082599542,5.26E-07,-4.232856982
AZ,2012,12,6.46E-07,-0.093949876,5.60E-07,-0.425562676
AZ,2013,1,5.08E-07,-0.032333776,1.42E-06,0.453043702
AZ,2013,2,-1.15E-06,0.027660848,-3.54E-07,0.989969822
AZ,2013,3,1.29E-07,0.100627282,1.63E-07,-0.083882418
AZ,2013,4,2.69E-07,0.03576823,-1.96E-06,2.161444993
AZ,2013,5,1.56E-06,0.063333327,-1.02E-06,3.381731629
AZ,2013,6,1.86E-06,0.096573592,-7.27E-07,1.575707407
AZ,2013,7,1.12E-06,0.010635347,4.62E-07,1.33165008
AZ,2013,8,-3.45E-07,-0.02179418,-5.08E-07,-1.011300262
AZ,2013,9,-1.55E-06,-0.050980753,-2.61E-07,-1.304169054
AZ,2013,10,-2.34E-06,-0.111786115,2.60E-07,-2.768513018
AZ,2013,11,-6.62E-07,-0.062331088,4.15E-07,-4.428102843
AZ,2013,12,7.54E-07,-0.080978065,8.88E-07,0.648289564
AZ,2014,1,-2.49E-08,0.039011182,2.07E-07,-0.571997073
AZ,2014,2,-1.08E-06,0.02685011,-3.87E-07,0.843535426
AZ,2014,3,4.35E-07,0.030093063,-4.43E-07,-1.011300262
AZ,2014,4,3.17E-07,0.040632659,-1.54E-06,2.454313785
AZ,2014,5,1.52E-06,0.060901113,-1.22E-06,3.967469215
AZ,2014,6,1.89E-06,0.086844734,-5.18E-07,1.33165008
AZ,2014,7,1.36E-06,0.028471586,1.50E-07,0.941158356
AZ,2014,8,-7.07E-07,-0.041251895,-2.67E-07,-1.206546123
AZ,2014,9,-9.09E-07,-0.020172703,-3.99E-07,-1.157734658
AZ,2014,10,-1.87E-06,-0.076924374,4.30E-07,-3.159004742
AZ,2014,11,-1.44E-06,-0.108543163,4.13E-07,-3.988799654
AZ,2014,12,5.90E-07,-0.061520349,5.20E-07,-0.376751211
AZ,2015,1,1.66E-07,0.00496018,7.50E-08,0.697101029
AZ,2015,2,-1.39E-06,0.054415207,-2.35E-07,0.501855167
AZ,2015,3,8.88E-07,0.033336015,-6.43E-07,0.160174909
AZ,2015,4,-2.22E-08,0.015499776,-1.70E-06,2.307879389
AZ,2015,5,8.10E-07,0.034957491,-8.74E-07,3.235297233
AZ,2015,6,2.63E-06,0.124138689,-5.51E-07,2.698371113
AZ,2015,7,1.04E-06,9.58E-05,-9.07E-08,0.501855167
AZ,2015,8,5.27E-07,0.014689038,-4.88E-07,-1.108923193
AZ,2015,9,-1.78E-06,-0.046927063,1.45E-07,-0.864865865
AZ,2015,10,-1.78E-06,-0.086653232,2.79E-07,-3.793553792
CA,2007,2,-4.14E-06,0.040632659,-7.38E-05,-2.231586898
CA,2007,3,1.61E-06,0.060901113,6.78E-05,-0.523185607
CA,2007,4,-1.02E-06,0.013878299,-2.60E-05,-0.8160544
CA,2007,5,2.23E-06,0.061711851,3.54E-05,2.356690855
CA,2007,6,1.21E-06,0.050361516,-2.37E-05,6.847345676
CA,2007,7,4.15E-06,0.050361516,8.50E-06,1.966199131
CA,2007,8,1.28E-06,-0.008011631,1.38E-05,-0.523185607
CA,2007,9,-1.32E-06,-0.071249207,-3.14E-05,-0.767242934
CA,2007,10,-3.22E-06,-0.073681422,5.38E-05,-6.136504134
CA,2007,11,-3.41E-06,-0.044494848,-5.94E-05,-1.645849313
CA,2007,12,1.12E-06,-0.099625043,1.26E-05,-1.645849313
CA,2008,1,2.24E-06,-0.002336464,0.000126652,-2.133963967
CA,2008,2,-3.70E-06,0.036578968,-7.92E-05,-0.083882418
CA,2008,3,-5.63E-08,0.034957491,2.95E-05,-0.523185607
CA,2008,4,6.18E-07,0.031714539,-2.00E-06,-1.206546123
CA,2008,5,8.11E-07,0.05765816,-6.48E-07,3.723411887
CA,2008,6,1.91E-06,0.074683661,4.67E-06,8.018820847
CA,2008,7,5.58E-06,0.042254135,2.34E-05,-0.327939745
CA,2008,8,-2.07E-06,-0.000714988,-1.80E-05,2.112633527
CA,2008,9,1.09E-06,-0.040441157,-8.70E-06,-3.744742327
CA,2008,10,-2.88E-06,-0.082599542,4.97E-05,-4.232856982
CA,2008,11,-5.80E-06,-0.06557404,-0.00011268,-0.035070953
CA,2008,12,4.30E-06,-0.098003567,0.000108446,-4.184045516
CA,2009,1,-2.09E-06,0.038200444,-6.74E-05,3.284108698
CA,2009,2,-2.59E-06,-0.015308274,-2.64E-05,-0.425562676
CA,2009,3,1.10E-06,0.030903801,4.90E-05,-0.425562676
CA,2009,4,1.55E-07,0.03982192,1.64E-05,-0.181505349
CA,2009,5,-1.53E-07,0.099005806,-3.65E-05,4.748452662
CA,2009,6,3.02E-06,0.00496018,3.76E-05,4.650829731
CA,2009,7,3.34E-06,0.080358828,4.00E-06,4.162715076
CA,2009,8,3.78E-07,-0.024226394,-2.21E-05,-0.523185607
CA,2009,9,2.58E-07,-0.016119013,-1.87E-06,-1.011300262
CA,2009,10,-2.99E-06,-0.122325711,2.16E-05,-7.356790771
CA,2009,11,-4.98E-06,-0.059898873,-6.95E-05,-9.211626458
CA,2009,12,3.90E-06,-0.075302898,9.21E-05,4.065092145
CA,2010,1,-2.36E-06,0.026039372,-8.16E-05,0.306609306
CA,2010,2,-1.70E-06,0.011446085,-9.65E-06,-2.329209829
CA,2010,3,2.55E-06,0.016310514,6.24E-05,1.624518873
CA,2010,4,-8.43E-07,0.013878299,1.07E-05,-1.987529571
CA,2010,5,-1.73E-06,0.047118564,-3.60E-05,4.162715076
CA,2010,6,4.23E-06,0.09738433,-9.19E-08,6.017550764
CA,2010,7,2.21E-06,0.055225945,1.35E-05,2.259067924
CA,2010,8,1.29E-06,-0.023415656,3.08E-06,-0.620808538
CA,2010,9,-7.48E-07,-0.02584787,-2.31E-06,0.111363444
CA,2010,10,-2.08E-06,-0.081788803,1.34E-05,-6.087692669
CA,2010,11,-3.34E-06,-0.098003567,-5.01E-05,-3.500685
CA,2010,12,3.06E-06,-0.024226394,8.12E-05,-1.157734658
CA,2011,1,-1.80E-06,-0.006390155,-9.30E-05,1.038781287
CA,2011,2,-2.61E-06,-0.016119013,-7.83E-06,-1.011300262
CA,2011,3,3.33E-06,0.041443397,0.000100223,-1.548226382
CA,2011,4,-2.94E-06,0.036578968,-7.46E-05,0.79472396
CA,2011,5,1.10E-06,0.032525277,2.66E-05,2.600748182
CA,2011,6,2.24E-06,0.073872923,2.35E-05,6.359231022
CA,2011,7,2.20E-06,0.05765816,-2.95E-05,3.235297233
CA,2011,8,3.80E-06,0.006581656,3.88E-05,-2.085152502
CA,2011,9,-1.30E-06,-0.02584787,-3.05E-05,-1.35298052
CA,2011,10,-4.29E-06,-0.089085447,-2.89E-06,-3.647119396
CA,2011,11,-2.28E-06,-0.108543163,-2.21E-05,-3.598307931
CA,2011,12,1.92E-06,-0.045305586,4.45E-05,-2.475644225
CA,2012,1,-1.28E-06,0.028471586,-2.14E-05,3.381731629
CA,2012,2,-2.57E-06,-0.001525726,-2.22E-05,-1.450603451
CA,2012,3,1.58E-06,0.017121252,4.78E-05,-0.8160544
CA,2012,4,-1.72E-06,0.055225945,-4.70E-05,0.208986375
CA,2012,5,2.32E-06,0.064144065,4.78E-05,2.356690855
CA,2012,6,1.98E-06,0.042254135,-2.37E-05,8.702181363
CA,2012,7,1.85E-06,0.042254135,1.43E-06,-2.085152502
CA,2012,8,4.06E-06,0.023607157,4.75E-05,4.504395335
CA,2012,9,-2.95E-06,-0.039630419,-7.63E-05,1.429273011
CA,2012,10,-4.17E-07,-0.089896185,5.59E-05,-10.92002775
CA,2012,11,-5.30E-06,-0.080167327,-5.18E-05,-2.085152502
CA,2012,12,4.38E-07,-0.078545851,-1.45E-06,-1.108923193
CA,2013,1,2.37E-06,-0.008822369,5.07E-05,1.673330338
CA,2013,2,-3.93E-06,0.024417895,-7.42E-05,-0.327939745
CA,2013,3,8.64E-07,0.067387018,7.05E-05,-0.767242934
CA,2013,4,-6.09E-07,0.034146753,-3.87E-05,0.599478098
CA,2013,5,2.72E-06,0.043875611,4.46E-05,3.918657749
CA,2013,6,9.19E-07,0.068197756,-3.09E-05,9.873656534
CA,2013,7,5.12E-06,0.043875611,1.37E-05,-0.376751211
CA,2013,8,-6.78E-07,-0.030712299,1.87E-05,-0.669620003
CA,2013,9,-1.19E-06,-0.042873372,-6.04E-05,-0.083882418
CA,2013,10,-3.00E-06,-0.089085447,8.20E-05,-5.062651894
CA,2013,11,-4.41E-06,-0.055034444,-0.000106977,-3.110193276
CA,2013,12,3.29E-06,-0.064763302,7.78E-05,-3.939988189
CA,2014,1,-4.28E-07,0.047118564,-2.67E-05,2.991239905
CA,2014,2,-3.22E-06,-0.00395794,-5.11E-05,-1.108923193
CA,2014,3,3.77E-07,0.028471586,5.13E-05,-0.376751211
CA,2014,4,1.20E-06,0.032525277,4.98E-07,-9.114003527
CA,2014,5,1.22E-06,0.054415207,-5.88E-07,13.24164765
CA,2014,6,2.69E-06,0.05765816,1.82E-06,7.335460331
CA,2014,7,4.21E-06,0.051172255,2.46E-05,5.09013292
CA,2014,8,-4.94E-07,-0.029901561,-3.38E-05,0.892346891
CA,2014,9,3.62E-07,-0.023415656,-4.59E-06,0.160174909
CA,2014,10,-1.86E-06,-0.064763302,6.32E-05,-9.553306716
CA,2014,11,-7.74E-06,-0.093139138,-0.000105068,-1.060111727
CA,2014,12,3.71E-06,-0.05260223,8.51E-05,-3.500685
CA,2015,1,-1.23E-06,0.013067561,-2.99E-05,0.355420771
CA,2015,2,-3.09E-06,0.03576823,-4.85E-05,-1.304169054
CA,2015,3,2.35E-06,0.028471586,7.46E-05,-0.474374142
CA,2015,4,1.65E-07,-0.003147202,-2.57E-05,-7.79609396
CA,2015,5,-8.05E-07,0.031714539,-3.71E-06,10.26414826
CA,2015,6,3.71E-06,0.108734664,1.19E-05,6.554476884
CA,2015,7,4.34E-06,0.003338703,4.32E-05,5.724681971
CA,2015,8,-8.90E-07,0.010635347,-7.18E-05,-0.669620003
CA,2015,9,1.39E-06,-0.037198205,2.40E-05,0.745912495
CA,2015,10,-1.70E-06,-0.059088135,2.37E-05,-8.577077407
CO,2007,2,-7.73E-07,0.065765542,-3.10E-07,-0.327939745
CO,2007,3,1.53E-07,0.102248759,-2.61E-07,0.648289564
CO,2007,4,-2.68E-07,0.021174943,-2.70E-07,-0.035070953
CO,2007,5,3.23E-07,0.081169567,-3.59E-07,-0.035070953
CO,2007,6,4.33E-07,0.073872923,-3.57E-07,1.575707407
CO,2007,7,9.51E-07,0.054415207,-3.19E-07,-3.207816207
CO,2007,8,5.99E-09,-0.008822369,-8.23E-08,-0.718431469
CO,2007,9,-7.93E-07,-0.075302898,-7.80E-07,0.648289564
CO,2007,10,-3.36E-07,-0.093949876,-1.39E-07,1.429273011
CO,2007,11,-1.19E-07,-0.085031756,-5.22E-07,-0.718431469
CO,2007,12,2.82E-07,-0.128000878,-3.93E-07,-0.962488796
CO,2008,1,2.50E-07,-0.013686798,5.45E-05,-0.27912828
CO,2008,2,-4.45E-07,0.052793731,-6.72E-07,0.941158356
CO,2008,3,3.21E-10,0.049550778,-2.15E-07,0.160174909
CO,2008,4,-2.75E-07,0.055225945,-3.73E-07,3.869846284
CO,2008,5,2.49E-07,0.080358828,-3.32E-07,0.453043702
CO,2008,6,3.95E-07,0.084412519,-4.04E-07,0.892346891
CO,2008,7,1.03E-06,0.060090374,2.58E-06,3.040051371
CO,2008,8,-3.66E-07,-0.029901561,-3.12E-06,0.160174909
CO,2008,9,-7.83E-07,-0.069627731,-4.42E-07,-1.157734658
CO,2008,10,-2.11E-07,-0.080167327,-2.51E-07,-5.257897756
CO,2008,11,-4.17E-08,-0.076924374,-5.91E-07,-0.327939745
CO,2008,12,3.96E-07,-0.106921686,-1.03E-07,-1.499414916
CO,2009,1,-9.45E-08,0.022796419,-8.43E-06,-2.475644225
CO,2009,2,-5.49E-07,0.030093063,-4.29E-07,1.038781287
CO,2009,3,1.25E-07,0.038200444,-1.88E-07,-0.669620003
CO,2009,4,-1.30E-07,0.038200444,-4.84E-07,1.234027149
CO,2009,5,1.83E-07,0.099816544,-5.27E-07,0.062551978
CO,2009,6,4.03E-08,0.041443397,-2.77E-07,1.234027149
CO,2009,7,9.47E-07,0.056036684,-5.23E-07,2.991239905
CO,2009,8,1.77E-07,-0.018551227,-2.84E-07,0.062551978
CO,2009,9,-6.33E-07,-0.059898873,-6.40E-07,0.25779784
CO,2009,10,-3.29E-07,-0.137729736,-2.11E-07,-0.767242934
CO,2009,11,-1.77E-07,-0.02584787,-5.20E-07,-0.474374142
CO,2009,12,5.95E-07,-0.142594165,-2.51E-07,-1.401791985
CO,2010,1,1.49E-08,0.044686349,-2.55E-07,0.453043702
CO,2010,2,-5.94E-07,-0.013686798,-3.01E-07,0.501855167
CO,2010,3,2.48E-07,0.084412519,-2.04E-07,-0.230316814
CO,2010,4,-3.22E-07,0.06657628,-4.95E-07,2.698371113
CO,2010,5,9.85E-08,0.051172255,-4.23E-07,0.892346891
CO,2010,6,6.77E-07,0.111166878,-1.19E-07,2.112633527
CO,2010,7,8.00E-07,0.03576823,-5.04E-07,-0.474374142
CO,2010,8,-1.14E-07,-0.018551227,-6.79E-08,-0.083882418
CO,2010,9,-6.30E-07,-0.044494848,-7.21E-07,-0.864865865
CO,2010,10,-4.21E-07,-0.098814305,-5.33E-07,-3.842365258
CO,2010,11,-1.11E-07,-0.128000878,-4.17E-07,-1.108923193
CO,2010,12,3.31E-07,-0.02179418,-4.10E-07,-1.108923193
CO,2011,1,1.66E-07,-0.059088135,-5.38E-07,0.404232236
CO,2011,2,-5.39E-07,9.58E-05,-3.36E-07,1.234027149
CO,2011,3,6.68E-08,0.107923926,-2.62E-07,-0.376751211
CO,2011,4,-2.58E-07,0.041443397,-4.47E-07,2.063822062
CO,2011,5,1.10E-07,0.049550778,-3.44E-07,-0.230316814
CO,2011,6,4.83E-07,0.108734664,-3.55E-07,3.576977491
CO,2011,7,1.07E-06,0.056036684,-4.65E-07,1.33165008
CO,2011,8,1.55E-07,-0.008011631,-9.45E-08,-0.27912828
CO,2011,9,-8.82E-07,-0.088274709,-8.29E-07,-1.011300262
CO,2011,10,-5.83E-07,-0.093949876,-3.23E-07,-3.403062069
CO,2011,11,-6.96E-08,-0.100435781,-4.57E-07,0.208986375
CO,2011,12,4.85E-07,-0.086653232,-3.36E-07,-1.645849313
CO,2012,1,-1.52E-07,0.039011182,-1.05E-06,-1.548226382
CO,2012,2,-3.75E-07,-0.017740489,-2.92E-07,0.550666633
CO,2012,3,-7.84E-09,0.116031307,-2.49E-07,0.208986375
CO,2012,4,-2.38E-07,0.049550778,-5.96E-07,0.111363444
CO,2012,5,3.55E-07,0.056847422,-3.12E-07,0.843535426
CO,2012,6,8.00E-07,0.099816544,-3.79E-07,3.137674302
CO,2012,7,7.87E-07,0.020364205,-4.07E-07,1.185215684
CO,2012,8,-2.02E-07,-0.025037132,-5.15E-08,-0.425562676
CO,2012,9,-7.81E-07,-0.068006255,-7.63E-07,-0.767242934
CO,2012,10,-5.29E-07,-0.106921686,-1.50E-07,-1.792283709
CO,2012,11,-1.20E-07,-0.059088135,-4.28E-07,-0.718431469
CO,2012,12,3.77E-07,-0.110975377,-2.86E-07,-1.206546123
CO,2013,1,1.37E-07,-0.02584787,7.34E-07,0.745912495
CO,2013,2,-6.02E-07,0.021174943,-5.72E-07,0.989969822
CO,2013,3,1.72E-07,0.073872923,1.18E-07,-0.376751211
CO,2013,4,-2.14E-07,0.037389706,-4.03E-07,-0.083882418
CO,2013,5,2.35E-07,0.103870235,-2.65E-07,0.599478098
CO,2013,6,5.66E-07,0.102248759,-4.07E-07,3.967469215
CO,2013,7,6.32E-07,0.021985681,-3.54E-08,0.208986375
CO,2013,8,3.17E-08,-0.013686798,-2.26E-07,0.013740513
CO,2013,9,-6.96E-07,-0.05260223,-1.87E-06,-0.718431469
CO,2013,10,-5.25E-07,-0.135297522,1.22E-07,-2.96375888
CO,2013,11,-6.49E-08,-0.07449216,-9.17E-07,-0.474374142
CO,2013,12,5.56E-07,-0.094760614,2.50E-07,-1.108923193
CO,2014,1,-4.88E-08,0.020364205,3.50E-07,-0.035070953
CO,2014,2,-6.31E-07,0.008203132,-4.47E-07,0.745912495
CO,2014,3,2.39E-07,0.069008494,-6.79E-08,-0.327939745
CO,2014,4,-2.60E-07,0.055225945,-5.33E-08,1.038781287
CO,2014,5,2.83E-07,0.072251447,-3.65E-07,0.404232236
CO,2014,6,2.59E-07,0.080358828,-2.41E-07,4.01628068
CO,2014,7,9.62E-07,0.046307826,-4.03E-07,-0.035070953
CO,2014,8,-2.13E-07,-0.032333776,-2.09E-07,-0.669620003
CO,2014,9,-5.01E-07,-0.038819681,-3.46E-07,-0.767242934
CO,2014,10,-4.01E-07,-0.08341028,-1.06E-07,-3.988799654
CO,2014,11,4.32E-09,-0.135297522,-5.77E-07,-0.962488796
CO,2014,12,3.50E-07,-0.046116324,-2.78E-07,-0.669620003
CO,2015,1,5.98E-08,0.00901387,2.73E-07,-0.035070953
CO,2015,2,-7.04E-07,0.021985681,-2.43E-07,1.575707407
CO,2015,3,2.59E-07,0.067387018,-1.10E-07,-0.230316814
CO,2015,4,-3.40E-07,0.032525277,-3.02E-07,0.355420771
CO,2015,5,2.07E-07,0.039011182,-3.37E-07,0.062551978
CO,2015,6,5.15E-07,0.120895736,-2.44E-07,0.79472396
CO,2015,7,6.79E-07,0.012256823,-3.97E-07,1.819764735
CO,2015,8,3.31E-07,0.000906489,-1.53E-07,-0.425562676
CO,2015,9,-6.66E-07,-0.036387466,-2.91E-07,-0.864865865
CO,2015,10,-4.31E-07,-0.092328399,-1.78E-07,-2.133963967
CT,2007,2,-7.10E-08,-0.066384778,-1.80E-07,0.745912495
CT,2007,3,1.02E-07,0.094141377,1.52E-07,-2.085152502
CT,2007,4,-4.25E-07,0.077115876,-4.96E-07,-0.523185607
CT,2007,5,2.10E-07,0.118463522,-6.72E-07,-0.620808538
CT,2007,6,2.98E-07,0.055225945,-5.76E-07,-0.181505349
CT,2007,7,4.23E-07,0.033336015,-4.45E-07,0.843535426
CT,2007,8,2.18E-07,-0.006390155,-1.07E-07,-2.817324483
CT,2007,9,-8.17E-07,-0.047737801,-3.79E-08,-0.767242934
CT,2007,10,1.17E-08,-0.05665592,-4.06E-07,-0.230316814
CT,2007,11,-3.77E-08,-0.146647856,-1.58E-07,0.013740513
CT,2007,12,4.31E-07,-0.080167327,-8.13E-07,0.404232236
CT,2008,1,-4.14E-07,-0.005579416,2.05E-06,4.01628068
CT,2008,2,-3.55E-07,-0.000714988,-4.91E-07,0.843535426
CT,2008,3,3.93E-07,0.052793731,-2.48E-07,-2.817324483
CT,2008,4,-4.37E-07,0.104680973,-5.93E-07,3.674600422
CT,2008,5,-4.99E-07,0.043064873,-4.78E-07,2.454313785
CT,2008,6,8.52E-07,0.107923926,-5.94E-07,-1.108923193
CT,2008,7,5.43E-07,0.036578968,-5.78E-07,2.649559647
CT,2008,8,-5.49E-07,-0.046116324,-3.26E-07,4.992509989
CT,2008,9,9.17E-08,-0.038008943,-2.52E-07,-4.330479912
CT,2008,10,-4.85E-07,-0.109353901,-9.55E-07,-0.27912828
CT,2008,11,1.58E-08,-0.078545851,-1.23E-06,-1.157734658
CT,2008,12,4.14E-07,-0.068816993,-3.42E-07,-1.206546123
CT,2009,1,2.33E-07,-0.092328399,-9.24E-07,1.136404218
CT,2009,2,-2.38E-07,0.073062185,-9.64E-07,0.989969822
CT,2009,3,-2.26E-07,0.051982993,-4.26E-07,-1.206546123
CT,2009,4,-3.12E-07,0.099816544,-2.69E-07,-0.230316814
CT,2009,5,-9.62E-08,0.067387018,-5.51E-07,0.013740513
CT,2009,6,1.21E-07,0.04874004,-7.43E-07,0.453043702
CT,2009,7,4.73E-07,0.036578968,3.51E-07,-0.8160544
CT,2009,8,2.29E-07,0.022796419,-1.41E-06,-0.327939745
CT,2009,9,-3.41E-07,-0.088274709,-4.01E-07,-0.8160544
CT,2009,10,-3.54E-07,-0.094760614,-3.89E-07,1.185215684
CT,2009,11,-1.50E-07,-0.029901561,-3.94E-07,-0.962488796
CT,2009,12,5.24E-07,-0.130433093,4.29E-07,-0.962488796
CT,2010,1,4.31E-07,-0.026658609,1.08E-06,-0.767242934
CT,2010,2,-5.30E-07,0.021174943,-1.28E-06,-0.425562676
CT,2010,3,-2.93E-08,0.105491711,-4.76E-07,-0.376751211
CT,2010,4,-2.79E-07,0.071440709,-5.53E-07,0.208986375
CT,2010,5,-1.50E-07,0.07062997,-7.94E-07,0.111363444
CT,2010,6,6.30E-07,0.063333327,-1.67E-06,-1.108923193
CT,2010,7,5.35E-07,0.04874004,-5.28E-07,0.160174909
CT,2010,8,7.84E-08,-0.03476599,-5.65E-07,-1.304169054
CT,2010,9,-4.50E-07,-0.045305586,-3.02E-07,-0.035070953
CT,2010,10,-6.25E-07,-0.10530021,-4.77E-07,0.404232236
CT,2010,11,-2.64E-08,-0.089896185,-2.52E-07,0.306609306
CT,2010,12,5.18E-07,-0.112596853,-2.04E-07,-2.280398363
CT,2011,1,2.82E-07,-0.042062634,-8.28E-08,-0.767242934
CT,2011,2,-5.41E-07,0.030093063,-4.40E-06,-2.914947414
CT,2011,3,6.76E-08,0.078737352,3.43E-06,0.697101029
CT,2011,4,-2.42E-07,0.094952115,-6.66E-07,0.111363444
CT,2011,5,6.02E-08,0.086033995,-6.22E-07,-0.425562676
CT,2011,6,2.87E-07,0.056847422,-5.73E-07,0.25779784
CT,2011,7,5.50E-07,0.056847422,-6.25E-07,-0.376751211
CT,2011,8,1.47E-07,-0.028280085,-3.77E-07,-0.962488796
CT,2011,9,-6.63E-07,-0.037198205,-5.03E-07,-0.376751211
CT,2011,10,-3.85E-07,-0.106921686,-5.14E-07,0.892346891
CT,2011,11,-1.19E-07,-0.062331088,-3.02E-07,0.111363444
CT,2011,12,3.30E-07,-0.07449216,-4.18E-07,-0.132693884
CT,2012,1,3.26E-07,-0.04368411,-5.90E-07,-2.329209829
CT,2012,2,-2.77E-07,0.025228634,-5.04E-07,-1.743472243
CT,2012,3,-7.99E-08,0.086033995,-5.85E-07,-0.718431469
CT,2012,4,-3.14E-07,0.030093063,-5.43E-07,0.79472396
CT,2012,5,8.19E-08,0.094952115,-5.70E-07,-0.571997073
CT,2012,6,3.02E-07,0.037389706,-5.84E-07,-0.669620003
CT,2012,7,8.03E-07,0.060901113,-5.67E-07,0.501855167
CT,2012,8,1.01E-07,-0.018551227,-5.28E-07,-0.474374142
CT,2012,9,-6.20E-07,-0.072059945,-4.65E-07,0.160174909
CT,2012,10,-6.16E-07,-0.071249207,-1.53E-06,1.429273011
CT,2012,11,7.47E-08,-0.125568664,8.02E-07,-0.035070953
CT,2012,12,3.58E-07,-0.029901561,-5.47E-07,-1.938718105
CT,2013,1,2.62E-07,-0.059088135,-5.57E-07,0.404232236
CT,2013,2,-1.01E-07,0.001717227,-5.63E-07,1.234027149
CT,2013,3,-2.43E-07,0.053604469,-7.52E-07,-0.571997073
CT,2013,4,-5.65E-08,0.090087686,-2.48E-07,-1.060111727
CT,2013,5,-2.78E-07,0.086844734,-5.58E-07,0.453043702
CT,2013,6,4.21E-07,0.075494399,-5.01E-07,0.355420771
CT,2013,7,9.13E-07,0.064954803,-3.76E-07,-0.767242934
CT,2013,8,-3.51E-07,-0.059898873,-6.19E-07,-0.327939745
CT,2013,9,-4.53E-07,-0.060709611,-4.56E-07,0.892346891
CT,2013,10,-5.12E-07,-0.066384778,-5.74E-07,0.697101029
CT,2013,11,4.52E-08,-0.111786115,-4.67E-07,0.453043702
CT,2013,12,6.17E-07,-0.072870684,-3.67E-07,-0.669620003
CT,2014,1,2.59E-07,-0.061520349,-4.92E-07,6.505665418
CT,2014,2,-2.07E-07,0.009824609,-5.59E-07,2.600748182
CT,2014,3,-2.24E-07,0.043875611,-8.13E-07,-0.962488796
CT,2014,4,-3.38E-07,0.129003118,-8.53E-07,-2.280398363
CT,2014,5,-5.84E-08,0.092519901,-1.01E-06,-2.182775433
CT,2014,6,1.60E-07,0.067387018,2.31E-06,1.185215684
CT,2014,7,6.47E-07,0.03982192,-5.16E-07,-1.401791985
CT,2014,8,-1.50E-07,-0.029901561,-5.43E-07,1.038781287
CT,2014,9,-1.89E-07,-0.040441157,-4.80E-07,-0.571997073
CT,2014,10,-5.52E-07,-0.078545851,-5.88E-07,-0.425562676
CT,2014,11,1.63E-07,-0.118272021,-2.18E-07,0.501855167
CT,2014,12,4.24E-07,-0.036387466,-2.64E-07,2.600748182
CT,2015,1,2.20E-07,-0.099625043,-3.43E-07,5.285378782
CT,2015,2,1.16E-08,-0.062331088,-4.42E-07,3.723411887
CT,2015,3,-1.75E-07,0.121706474,-1.41E-06,-0.620808538
CT,2015,4,-3.46E-07,0.12819238,-5.85E-07,-3.061381811
CT,2015,5,-3.64E-07,0.125760165,-5.93E-07,0.501855167
CT,2015,6,4.73E-07,0.019553466,-5.70E-07,-2.719701553
CT,2015,7,5.37E-07,0.054415207,-5.55E-07,-5.404332152
CT,2015,8,1.05E-07,-0.003147202,-4.73E-07,-1.792283709
CT,2015,9,-1.72E-07,-0.035576728,-2.91E-07,-0.230316814
CT,2015,10,-7.35E-07,-0.134486784,-3.56E-07,1.819764735
DC,2007,2,9.62E-09,-0.086653232,-5.16E-07,0.013740513
DC,2007,3,-1.10E-07,0.141974928,-5.11E-07,3.040051371
DC,2007,4,-2.24E-08,0.046307826,-5.57E-07,-2.42683276
DC,2007,5,1.67E-07,0.111166878,-4.98E-07,0.111363444
DC,2007,6,1.35E-07,0.062522589,-4.79E-07,5.236567316
DC,2007,7,1.39E-07,0.025228634,-4.20E-07,2.210256458
DC,2007,8,5.36E-09,0.009824609,-5.38E-07,0.648289564
DC,2007,9,-2.08E-07,-0.062331088,-5.22E-07,-2.329209829
DC,2007,10,-7.53E-08,-0.063141826,-3.72E-07,0.501855167
DC,2007,11,-8.94E-08,-0.143404903,-4.60E-07,-3.403062069
DC,2007,12,1.70E-07,-0.063952564,-4.73E-07,0.013740513
DC,2008,1,-7.73E-08,-0.025037132,-3.72E-07,1.087592753
DC,2008,2,-1.06E-07,0.013067561,-5.10E-07,1.673330338
DC,2008,3,-3.71E-08,0.068197756,-5.25E-07,0.697101029
DC,2008,4,-3.22E-08,0.080358828,-4.15E-07,1.575707407
DC,2008,5,1.05E-07,0.03982192,-5.10E-07,-0.230316814
DC,2008,6,3.41E-07,0.106302449,-5.11E-07,3.430543095
DC,2008,7,7.35E-08,0.01793199,-4.31E-07,2.210256458
DC,2008,8,-1.69E-07,-0.02584787,-5.17E-07,-0.425562676
DC,2008,9,-1.16E-07,-0.037198205,-4.61E-07,-0.8160544
DC,2008,10,-1.32E-07,-0.116650544,-3.79E-07,-0.523185607
DC,2008,11,-5.49E-09,-0.090706923,-4.50E-07,-2.96375888
DC,2008,12,1.18E-07,-0.049359277,-4.10E-07,-1.450603451
DC,2009,1,9.73E-08,-0.072059945,-4.33E-07,1.770953269
DC,2009,2,-2.50E-07,0.06657628,-5.29E-07,-0.864865865
DC,2009,3,6.36E-08,0.043875611,-4.88E-07,2.063822062
DC,2009,4,-6.95E-08,0.09738433,-5.18E-07,-2.280398363
DC,2009,5,1.18E-07,0.073062185,-5.18E-07,1.136404218
DC,2009,6,1.53E-07,0.064144065,-5.57E-07,-0.327939745
DC,2009,7,9.96E-08,0.013067561,-4.58E-07,0.306609306
DC,2009,8,1.01E-07,0.026039372,-4.97E-07,0.062551978
