State,Year,Month,Temp,Count,price,Megawatthours
OR,2007,12,30.5,1461753,7.27,4521896
PA,2007,12,31.4,5607973,8.89,13236743
RI,2007,12,31.4,480174,13.43,702651
SC,2007,12,52.1,1650009,7.08,6331764
SD,2007,12,19.4,324775,6.76,965459
TN,2007,12,44.5,2098427,7.23,8474525
TX,2007,12,49.2,7912174,9.73,25996715
UT,2007,12,24.6,901566,5.8,2435279
VA,2007,12,41.5,3036943,7.04,9417022
VT,2007,12,21.5,309907,12.02,527154
WA,2007,12,30.4,2454532,6.64,8215487
WI,2007,12,17.1,2379499,8.37,6067693
WV,2007,12,37.4,995947,5.51,3051777
WY,2007,12,18,262203,5.29,1421704
AK,2008,1,0.4,315101,13.88,622152
AL,2008,1,43,2481578,7.68,7959033
AR,2008,1,39,1507790,6.6,3998724
AZ,2008,1,39.8,2840975,8.04,5811331
CA,2008,1,41.1,15256818,11.55,22619921
CO,2008,1,20.9,2537012,7.56,4463167
CT,2008,1,29.7,1612550,16.93,2718811
DC,2008,1,35.5,242647,12,969404
DE,2008,1,36.7,440528,11.54,1050667
FL,2008,1,58.3,9612399,10.18,18439364
GA,2008,1,45,4575426,7.88,11784364
HI,2008,1,64.5,472031,25.36,850922
IA,2008,1,16.6,1541694,6.32,4086654
ID,2008,1,19.9,776213,5.31,2120424
IL,2008,1,26.9,5700514,8.31,12873422
IN,2008,1,27.7,3099605,6.55,9757958
KS,2008,1,30,1500208,6.44,3400588
KY,2008,1,33.3,2227827,5.56,8799076
LA,2008,1,48.4,2195097,7.86,6634732
MA,2008,1,28.2,3002631,15.45,4955326
MD,2008,1,35.7,2424336,12.1,5749726
ME,2008,1,18.6,784408,13.92,1055087
MI,2008,1,22.8,4820789,8.51,9306895
MN,2008,1,8.5,2542667,7.56,6171388
MO,2008,1,30.8,3052643,5.8,7673021
MS,2008,1,43.5,1462617,8.06,4024323
MT,2008,1,18.1,564164,7.47,1457386
NC,2008,1,40.1,4775067,7.59,11638160
ND,2008,1,9.6,374611,6.18,1232968
NE,2008,1,21.3,974238,5.8,2543086
NH,2008,1,22,697884,13.88,1017848
NJ,2008,1,34.3,3853106,12.92,6812664
NM,2008,1,32.5,978778,7.73,1885185
NV,2008,1,27.6,1209087,9.84,2704225
NY,2008,1,25.9,7930250,15.24,12283409
OH,2008,1,29.1,5539466,7.78,14475383
OK,2008,1,38.4,1907603,6.49,4751648
OR,2008,1,28.5,1864047,7.42,4783828
PA,2008,1,29.2,5927006,8.97,13801167
RI,2008,1,31.7,474805,14.31,657546
SC,2008,1,43.9,2399775,7.33,7091491
SD,2008,1,16.2,426451,6.73,1028849
TN,2008,1,36.4,3133081,7.29,9080929
TX,2008,1,46.1,10996345,10.14,28112925
UT,2008,1,22.8,1046156,5.98,2496638
VA,2008,1,36,3567798,7.09,10183700
VT,2008,1,21.5,354549,12.05,533260
WA,2008,1,27.4,3145488,6.64,8658360
WI,2008,1,14.7,2918214,8.56,6318712
WV,2008,1,30.8,1011051,5.45,3323498
WY,2008,1,16.2,317175,5.29,1445228
AK,2008,2,1.7,314857,14.06,590279
AL,2008,2,49.2,2484395,7.49,7302286
AR,2008,2,43.6,1508020,6.71,3908154
AZ,2008,2,45,2839315,8.16,5426564
CA,2008,2,45.8,14421483,11.55,19970292
CO,2008,2,27.6,2535195,7.77,4142137
CT,2008,2,29.8,1612660,17.12,2462156
DC,2008,2,37.3,242549,12.36,890500
DE,2008,2,39.1,440796,11.49,1024519
FL,2008,2,63,9649411,10.11,16515248
GA,2008,2,50.8,4582474,7.82,10726214
HI,2008,2,64.6,471291,26.78,801006
IA,2008,2,17,1538803,6.25,3861203
ID,2008,2,27.6,775781,5.27,1927250
IL,2008,2,26,5678084,8.54,12198537
IN,2008,2,28.2,3103290,6.6,9427459
KS,2008,2,32.3,1506473,6.51,3180409
KY,2008,2,37.5,2229407,5.72,8212696
LA,2008,2,55.2,2195066,7.88,6353999
MA,2008,2,28.6,3037720,15.09,4770903
MD,2008,2,37.2,2426567,12.15,5440696
ME,2008,2,18.5,784821,13.46,985385
MI,2008,2,18.2,4824709,8.56,8773427
MN,2008,2,9.4,2552865,7.53,5880777
MO,2008,2,31,3058337,5.88,7335544
MS,2008,2,50.1,1464345,7.89,3884679
MT,2008,2,24.2,565510,7.51,1351447
NC,2008,2,46.2,4782059,7.46,10832900
ND,2008,2,10.3,374755,6.56,1184198
NE,2008,2,26.2,973510,5.94,2437418
NH,2008,2,22.2,697068,13.87,928279
NJ,2008,2,35.2,3920859,12.95,6431301
NM,2008,2,39.6,977963,7.76,1745262
NV,2008,2,34.6,1208479,9.79,2472871
NY,2008,2,23.5,7925543,15.22,11838353
OH,2008,2,28.4,5537367,7.96,13788333
OK,2008,2,41.2,1910024,6.81,4392782
OR,2008,2,35.8,1866872,7.35,4258655
PA,2008,2,27.7,5933687,9.06,12870063
RI,2008,2,31.8,491993,13.71,623318
SC,2008,2,50.7,2403925,7.12,6470708
SD,2008,2,19.1,430381,6.81,1021147
TN,2008,2,42.2,3142791,7.23,9144470
TX,2008,2,53.2,11033211,9.77,26480328
UT,2008,2,30.5,1045302,5.99,2208136
VA,2008,2,40.3,3569983,7.08,9232209
VT,2008,2,20.5,354559,12.07,493430
WA,2008,2,35.4,3149219,6.66,8491056
WI,2008,2,13.2,2913568,8.64,5984201
WV,2008,2,34.6,1011281,5.49,3000208
WY,2008,2,23.4,317619,5.46,1421528
AK,2008,3,12.6,315725,14.33,542686
AL,2008,3,55.2,2484825,7.22,6976326
AR,2008,3,51.9,1508684,6.98,3634851
AZ,2008,3,51.8,2841510,8.26,5230866
CA,2008,3,50.3,14739587,11.46,19927153
CO,2008,3,33.9,2538227,7.82,4139474
CT,2008,3,36.5,1615349,16.56,2739935
DC,2008,3,45.9,242296,12.52,861093
DE,2008,3,45.7,441248,11.63,958375
FL,2008,3,64.7,9588438,10.26,16164172
GA,2008,3,55.4,4585904,8.13,10079341
HI,2008,3,-99,472051,26.92,869771
IA,2008,3,32.6,1545461,6.52,3831804
ID,2008,3,30.3,777431,5.43,1821264
IL,2008,3,39,5721430,8.77,11570641
IN,2008,3,38.6,3096792,6.33,9023953
KS,2008,3,43.2,1507209,7.07,3012509
KY,2008,3,45.2,2229890,5.87,8043021
LA,2008,3,60,2197717,8.66,5640618
MA,2008,3,34.6,3053087,15.64,4584608
MD,2008,3,44.8,2428552,12.11,5123620
ME,2008,3,23.1,784993,13.96,989425
MI,2008,3,27,4826365,8.56,8750989
MN,2008,3,23.5,2558724,7.42,5840987
MO,2008,3,43.2,3052151,6.01,6844667
MS,2008,3,56.3,1466070,8.07,3613939
MT,2008,3,31.2,568091,7.66,1282923
NC,2008,3,51,4786631,7.61,9788442
ND,2008,3,26.5,375719,6.46,1141941
NE,2008,3,37.4,1011122,6.33,2321134
NH,2008,3,27.3,697872,13.87,917702
NJ,2008,3,41.7,3884744,12.84,6353814
NM,2008,3,44.9,979523,7.48,1694724
NV,2008,3,40.2,1208413,9.82,2488448
NY,2008,3,29.3,7927565,15.02,11670292
OH,2008,3,36.8,5536669,7.97,13791278
OK,2008,3,50.8,1910554,6.89,4227381
OR,2008,3,36.5,1872197,7.32,4333598
PA,2008,3,35.6,5934240,9.06,12923209
RI,2008,3,37.9,491655,15.74,605129
SC,2008,3,54.7,2404958,7.21,6160923
SD,2008,3,32.2,429963,6.84,941874
TN,2008,3,48.8,3144422,7.29,8497112
TX,2008,3,58.4,11033978,10.1,25400902
UT,2008,3,37.2,1046610,5.96,2183990
VA,2008,3,46.8,3570335,7.11,8512157
VT,2008,3,25.8,354625,12.49,489254
WA,2008,3,37,3166653,6.65,7893999
WI,2008,3,25.4,2911258,8.65,5889400
WV,2008,3,42.1,1011387,5.45,2900275
WY,2008,3,28.4,319170,5.51,1399349
AK,2008,4,23,316147,15.24,509909
AL,2008,4,62.8,2485942,7.49,6616112
AR,2008,4,58.8,1510566,7.31,3363835
AZ,2008,4,58,2830309,8.61,5170657
CA,2008,4,54.4,14723652,11.23,20365692
CO,2008,4,40.9,2539589,8.63,3940203
CT,2008,4,49.6,1614371,17.33,2424892
DC,2008,4,56,243212,12.86,835214
DE,2008,4,55.4,438888,12.04,881594
FL,2008,4,69.5,9664213,10.35,16612549
GA,2008,4,62.6,4587363,8.24,9680738
HI,2008,4,-99,472408,26.96,834746
IA,2008,4,46,1543809,6.59,3594479
ID,2008,4,36.3,776922,5.37,1754070
IL,2008,4,51.4,5678891,8.99,10592055
IN,2008,4,52.3,3089362,6.92,8150772
KS,2008,4,50.5,1508642,7.13,2894405
KY,2008,4,55.4,2227673,5.79,7297977
LA,2008,4,66.5,2200910,8.94,5774923
MA,2008,4,47.9,3031884,15.14,4379794
MD,2008,4,55.6,2428719,12.28,4452052
ME,2008,4,41.5,785563,13.59,893638
MI,2008,4,45.7,4819873,8.65,8089215
MN,2008,4,39.6,2556939,7.24,5330824
MO,2008,4,52.2,3051940,6.3,6014656
MS,2008,4,63,1467805,8.36,3450270
MT,2008,4,37.6,566996,7.7,1233392
NC,2008,4,58.7,4820248,7.65,9328760
ND,2008,4,40,375939,6.6,978142
NE,2008,4,44.6,975118,6.24,2130721
NH,2008,4,44,698154,13.96,864503
NJ,2008,4,53,3886838,12.82,5766416
NM,2008,4,51.6,979761,7.73,1666876
NV,2008,4,45.2,1206443,9.66,2434080
NY,2008,4,48.4,7933280,15.81,10673259
OH,2008,4,52.9,5537431,8.14,11813980
OK,2008,4,57.8,1911521,7.05,3944412
OR,2008,4,40.3,1868697,7.36,3926609
PA,2008,4,51.2,5935129,9.11,11510206
RI,2008,4,49.3,477675,13.64,643814
SC,2008,4,61.7,2407185,7.27,5920432
SD,2008,4,42.1,427819,6.93,868905
TN,2008,4,57.2,3141931,7.86,7750463
TX,2008,4,65.3,10997233,10.52,25400068
UT,2008,4,43.1,1046692,6.23,2089393
VA,2008,4,55.9,3571084,7.18,7947985
VT,2008,4,44.8,355214,12.26,438712
WA,2008,4,40.8,3159315,6.55,7336756
WI,2008,4,42.9,2912554,8.89,5470320
WV,2008,4,54.4,1010687,5.44,2594831
WY,2008,4,35.7,319687,5.52,1325111
AK,2008,5,39.1,317198,15.42,488304
AL,2008,5,70.3,2488247,7.88,7161462
AR,2008,5,68.1,1512200,7.53,3466535
AZ,2008,5,63.6,2825708,9.44,5912030
CA,2008,5,61.7,14722097,12.01,20942151
CO,2008,5,51,2541379,8.74,4114954
CT,2008,5,55.1,1614617,17.85,2065419
DC,2008,5,61.1,243117,12.83,907361
DE,2008,5,60.9,441083,12.12,836295
FL,2008,5,76.4,9631602,10.45,18158436
GA,2008,5,70.3,4592514,8.34,10581464
HI,2008,5,67.2,472046,28,885854
IA,2008,5,57.4,1543978,6.71,3540788
ID,2008,5,48.9,778033,5.27,1967337
IL,2008,5,59,5708434,9.04,10700552
IN,2008,5,58.1,3085771,6.89,8017586
KS,2008,5,63,1512501,7.43,3059557
KY,2008,5,61.8,2228949,5.91,7133673
LA,2008,5,73.8,2201846,9.35,6127940
MA,2008,5,54.2,3032805,16.45,4275652
MD,2008,5,60.4,2427328,12.37,4559197
ME,2008,5,50,786000,13.44,892808
MI,2008,5,51.2,4815592,8.43,8112932
MN,2008,5,51.5,2557806,7.62,5290483
MO,2008,5,62.4,3061890,7.06,6045781
MS,2008,5,71.1,1472285,8.63,3692521
MT,2008,5,49.6,567671,7.86,1193225
NC,2008,5,64.8,4796496,7.68,9852015
ND,2008,5,51.4,376580,6.6,906325
NE,2008,5,56.3,975685,6.34,2114433
NH,2008,5,51.4,700505,14.38,841769
NJ,2008,5,57.9,3876322,13.57,5651084
NM,2008,5,60.2,979984,8.19,1747424
NV,2008,5,54.2,1210552,9.68,2815182
NY,2008,5,51.7,7938361,16.34,10588815
OH,2008,5,57,5529002,8.37,12060665
OK,2008,5,68.5,1912938,7.54,4458204
OR,2008,5,51.6,1872888,7.13,3861812
PA,2008,5,54,5933473,9.25,11233324
RI,2008,5,55.4,491963,20.17,590457
SC,2008,5,69,2411001,7.62,6314142
SD,2008,5,53,432422,7.22,824391
TN,2008,5,64.8,3143267,7.93,7514295
TX,2008,5,74.3,11019093,10.62,29581127
UT,2008,5,52.8,1048447,6.45,2168849
VA,2008,5,61.3,3571877,7.3,8202120
VT,2008,5,50,355686,12.35,436318
WA,2008,5,53.1,3160390,6.16,7010464
WI,2008,5,52,2917159,8.86,5451633
WV,2008,5,57.1,1010012,5.49,2594946
WY,2008,5,46.8,320243,5.84,1325964
AK,2008,6,48.8,317773,14.9,464755
AL,2008,6,78.7,2490587,9.2,8338296
AR,2008,6,77.7,1518419,8.36,4087880
AZ,2008,6,77.3,2825733,9.89,7199494
CA,2008,6,71.1,14777028,13.67,22304475
CO,2008,6,61.6,2542414,8.94,4394309
CT,2008,6,68.6,1613635,17.64,2671459
DC,2008,6,74.4,243008,13.55,1148414
DE,2008,6,75.2,442054,13.14,957029
FL,2008,6,80.9,9669655,10.68,21592345
GA,2008,6,79.4,4595701,9.94,12656339
HI,2008,6,68.6,471728,29.96,871415
IA,2008,6,69.3,1542342,7.24,3663965
ID,2008,6,56.3,778432,6.03,2144902
IL,2008,6,73.2,5756472,9.61,12545025
IN,2008,6,72.2,3088649,7.03,9027043
KS,2008,6,73.8,1513306,8.24,3717988
KY,2008,6,74.3,2231492,6.77,7271636
LA,2008,6,81.2,2210505,9.42,7433068
MA,2008,6,67.4,3062846,16.73,4553659
MD,2008,6,74.3,2427225,13.47,5654256
ME,2008,6,61.2,786300,13.5,903345
MI,2008,6,64.8,4812235,9.14,9327963
MN,2008,6,62.9,2557579,8.24,5427156
MO,2008,6,73.5,3061448,7.99,7280703
MS,2008,6,79.2,1471240,9,4384095
MT,2008,6,56.7,569364,7.64,1194261
NC,2008,6,77.1,4801893,7.97,11942227
ND,2008,6,60.8,376778,7.02,845935
NE,2008,6,67.5,976025,7.2,2315602
NH,2008,6,63.9,702848,14.77,920345
NJ,2008,6,73,3910505,16.35,7320536
NM,2008,6,71.9,980788,9.03,1959508
NV,2008,6,65.4,1210158,10.21,3316244
NY,2008,6,66.6,7933209,17.98,12283323
OH,2008,6,70.8,5523967,8.71,13591142
OK,2008,6,78.2,1914698,8.72,5271817
OR,2008,6,56.6,1873232,7.08,3812310
PA,2008,6,68.8,5931251,9.7,12815127
RI,2008,6,69,492997,14.97,671057
SC,2008,6,80.1,2412993,8.26,7644175
SD,2008,6,63.8,429530,7.39,815306
TN,2008,6,75.4,3151328,8.2,8773604
TX,2008,6,82.9,11022448,11.92,33656686
UT,2008,6,65,1048336,7.04,2398901
VA,2008,6,74,3573816,7.69,10103576
VT,2008,6,63.7,357086,12.42,466803
WA,2008,6,56.2,3155921,6.32,6628046
WI,2008,6,64.4,2916578,9.22,5715804
WV,2008,6,69.7,1009903,5.42,2778264
WY,2008,6,56.4,320585,5.81,1330885
AK,2008,7,51.2,318635,15.79,472888
AL,2008,7,80,2493749,9.47,8857945
AR,2008,7,80.5,1524256,8.43,4545604
AZ,2008,7,80.5,2825357,10.01,8400325
CA,2008,7,76.5,15030516,13.62,26288469
CO,2008,7,69.2,2575105,9.58,5128081
CT,2008,7,73.3,1612814,18.2,3056291
DC,2008,7,76.8,243755,14.02,1198086
DE,2008,7,77.4,441863,13.07,1129266
FL,2008,7,81.2,9530442,10.85,21809753
GA,2008,7,79.7,4602109,9.94,13648144
HI,2008,7,69.7,472294,31.56,914723
IA,2008,7,73.1,1543209,7.79,4135829
ID,2008,7,66.5,781357,5.9,2521012
IL,2008,7,74.5,5687097,9.83,14028838
IN,2008,7,73.3,3089238,7.4,9853190
KS,2008,7,78.6,1518650,8.75,4155312
KY,2008,7,75.2,2232194,6.98,7766074
LA,2008,7,82.9,2213661,10.41,7819670
MA,2008,7,72.4,3041527,17.08,5360183
MD,2008,7,76.2,2428237,14.12,6294188
ME,2008,7,67.7,786701,14.07,1054369
MI,2008,7,68.3,4811553,9.8,9933745
MN,2008,7,68.4,2563472,8.68,6306072
MO,2008,7,76.6,3073154,8.08,8214208
MS,2008,7,81.2,1474889,9.93,4738072
MT,2008,7,66.5,572435,7.94,1305621
NC,2008,7,76.6,4810056,8.47,12659753
ND,2008,7,69.2,377934,7.01,964645
NE,2008,7,75,1013249,7.34,2814731
NH,2008,7,68.3,705763,15.08,1023873
NJ,2008,7,76,3885836,16.81,8702121
NM,2008,7,72,982203,9.26,2086173
NV,2008,7,74.3,1212169,10.81,4053381
NY,2008,7,69.1,7937001,18.92,13930986
OH,2008,7,72.3,5521343,8.89,14761794
OK,2008,7,81.7,1916980,9.24,5983998
OR,2008,7,66.3,1879590,7.04,4143912
PA,2008,7,71,5932106,9.83,13813098
RI,2008,7,73.9,491965,16.88,828690
SC,2008,7,79.8,2429675,8.3,7873829
SD,2008,7,72.7,433139,7.45,940156
TN,2008,7,76.8,3153051,8.35,9692697
TX,2008,7,81.7,11041611,12.22,35785373
UT,2008,7,74.1,1049490,7.13,2869306
VA,2008,7,74.6,3578131,8.92,10548671
VT,2008,7,67,358666,12.37,508443
WA,2008,7,64.4,3176510,6.47,6792154
WI,2008,7,69,2921061,9.46,6442155
WV,2008,7,70.6,1010173,5.68,2878558
WY,2008,7,67,323321,5.87,1392114
AK,2008,8,48.4,318670,15.27,490105
AL,2008,8,78.4,2498173,9.33,8704044
AR,2008,8,77.7,1525756,8.13,4713957
AZ,2008,8,79.3,2825450,9.99,8492209
CA,2008,8,76.6,14844781,14.07,24807847
CO,2008,8,65.7,2547318,9.63,4863511
CT,2008,8,67.8,1614677,19.24,2661373
DC,2008,8,73.8,243591,13.95,1074630
DE,2008,8,73.4,441656,12.84,1131011
FL,2008,8,81.3,9641679,11.23,21982109
GA,2008,8,78.9,4605797,9.79,13583434
HI,2008,8,69.7,471525,32.65,915253
IA,2008,8,69.9,1544312,7.96,4081400
ID,2008,8,64.8,781778,5.95,2333956
IL,2008,8,71.8,5687621,9.65,13391265
IN,2008,8,71.2,3084480,7.48,9647930
KS,2008,8,75.2,1518998,8.27,4049254
KY,2008,8,73.9,2234076,6.83,7769940
LA,2008,8,81.1,2214353,11.07,8015508
MA,2008,8,67.2,3046497,17.14,5012335
MD,2008,8,72.6,2428319,13.73,5784159
ME,2008,8,63.1,787113,14.07,1012724
MI,2008,8,66.5,4801810,9.67,9330285
MN,2008,8,66.8,2566741,8.42,6210024
MO,2008,8,73.9,3150341,8.03,8017475
MS,2008,8,78.5,1474855,9.91,4818029
MT,2008,8,65.6,567319,8.1,1340089
NC,2008,8,75.5,4816389,8.3,12745563
ND,2008,8,68.6,378644,7.03,994687
NE,2008,8,71.4,1014391,7.35,2809039
NH,2008,8,63.8,704395,15.1,983740
NJ,2008,8,71.3,3909838,16.42,7765783
NM,2008,8,71,983539,9.53,2133072
NV,2008,8,73.2,1215632,9.87,3954347
NY,2008,8,64.8,7942439,18.81,13669572
OH,2008,8,70.4,5518097,8.79,14244213
OK,2008,8,79.1,1919162,9.16,5636260
OR,2008,8,65.2,1880361,7.1,4054634
PA,2008,8,66.8,5933445,9.76,12878658
RI,2008,8,68.4,491486,16.7,670225
SC,2008,8,79.1,2422758,8.42,7976973
SD,2008,8,71.2,435833,7.42,983907
TN,2008,8,75.2,3157223,8.26,9841653
TX,2008,8,80.8,11038396,11.9,35633215
UT,2008,8,71.6,1051292,7.05,2761595
VA,2008,8,72.3,3583001,8.93,10134074
VT,2008,8,63.1,356841,12.29,490723
WA,2008,8,64,3183120,6.49,6788884
WI,2008,8,66.5,2921562,9.42,6279621
WV,2008,8,68.7,1010702,5.82,2788536
WY,2008,8,64.4,322635,5.85,1403597
AK,2008,9,41.2,319497,14.88,498296
AL,2008,9,74.5,2496593,9.26,7921956
AR,2008,9,71.1,1524780,8.11,4057118
AZ,2008,9,73.6,2826834,9.5,7623847
CA,2008,9,71.8,14757787,13.32,25582494
CO,2008,9,57.3,2547941,9.41,4300810
CT,2008,9,63.3,1617325,18.37,2724022
DC,2008,9,69.4,244020,13.8,988898
DE,2008,9,69.6,442063,13.16,1033063
FL,2008,9,79.7,9710492,11.16,22344322
GA,2008,9,74.6,4601799,9.29,11994948
HI,2008,9,68.4,472925,33.32,880409
IA,2008,9,63.5,1544341,7.31,3523785
ID,2008,9,55.5,782783,5.88,1836328
IL,2008,9,67.1,5674924,9.51,11692189
IN,2008,9,67.6,3090550,7.42,8754515
KS,2008,9,66.4,1513701,7.61,3304817
KY,2008,9,71,2234168,6.46,7767665
LA,2008,9,75.4,2207762,10.46,7168846
MA,2008,9,62.4,3042131,16.31,4779656
MD,2008,9,68.8,2429038,14.01,5223847
ME,2008,9,56.2,787167,13.58,990787
MI,2008,9,60.6,4807025,9.01,8877616
MN,2008,9,58.7,2567197,7.89,5474722
MO,2008,9,67.2,3060502,7.12,6837873
MS,2008,9,74.1,1473177,9.6,4289684
MT,2008,9,53.6,566969,8.15,1186771
NC,2008,9,70.8,4829493,8.29,11383721
ND,2008,9,56.7,379074,7.14,905601
NE,2008,9,62.2,1014113,7.27,2314850
NH,2008,9,58.4,702275,15.17,892320
NJ,2008,9,67.4,3900184,15.44,6974718
NM,2008,9,63.7,983371,9.01,1872041
NV,2008,9,63.9,1214234,9.88,3236846
NY,2008,9,60.7,7938395,17.6,12734589
OH,2008,9,67,5512674,8.54,12821117
OK,2008,9,70.1,1919434,8.69,4789449
OR,2008,9,59.4,1880539,7.18,3708296
PA,2008,9,63.4,5939131,9.35,12355048
RI,2008,9,63.8,491297,16,622192
SC,2008,9,73.8,2424235,8.23,7049677
SD,2008,9,60.3,432446,7.56,849829
TN,2008,9,71.2,3159316,8.19,9426479
TX,2008,9,73.3,11033197,11.33,30580544
UT,2008,9,61.9,1052020,6.99,2244079
VA,2008,9,68.2,3586768,8.66,9054765
VT,2008,9,58.5,357256,12.5,460165
WA,2008,9,57.8,3179968,6.48,6419706
WI,2008,9,60.5,2923545,9.32,5661777
WV,2008,9,66.5,1011302,5.72,2604614
WY,2008,9,52.8,323507,5.72,1284505
AK,2008,10,18.9,319325,14.64,517258
AL,2008,10,62.2,2496286,9.42,6745794
AR,2008,10,60,1522761,7.66,3517598
AZ,2008,10,62.9,2833384,9.19,6301796
CA,2008,10,61.8,15290906,12.47,23521790
CO,2008,10,47.6,2550599,8.35,4146942
CT,2008,10,50,1612503,18.33,2374160
DC,2008,10,55.2,245312,13.71,891659
DE,2008,10,56.2,441952,12.68,920945
FL,2008,10,71.4,9552302,11.16,19036474
GA,2008,10,62.4,4598469,8.87,10213259
HI,2008,10,68.7,472448,32.28,890757
IA,2008,10,50.7,1546257,6.55,3619719
ID,2008,10,44.5,782633,5.89,1724822
IL,2008,10,54.2,5662818,9.53,11337021
IN,2008,10,53.7,3089184,7.64,8177253
KS,2008,10,55.4,1511984,7.26,2967079
KY,2008,10,56.7,2232342,6.58,7554195
LA,2008,10,65.9,2212656,10.2,5895644
MA,2008,10,49.2,3054283,16.96,4252160
MD,2008,10,55.2,2430183,13.75,4677368
ME,2008,10,44.2,786536,13.64,975338
MI,2008,10,46.8,4814203,8.88,8232504
MN,2008,10,46,2569133,7.52,5408271
MO,2008,10,55.7,3061611,6.54,6224975
MS,2008,10,62.6,1472339,9.31,3753182
MT,2008,10,43.7,565921,7.69,1188411
NC,2008,10,57.8,4827152,8.3,9777151
ND,2008,10,44.4,379654,6.93,951072
NE,2008,10,50.2,980609,6.47,2174624
NH,2008,10,45,702777,15.36,847694
NJ,2008,10,53.4,3884281,13.83,6133896
NM,2008,10,54.9,984090,8.44,1759787
NV,2008,10,52,1212889,9.79,2735686
NY,2008,10,46.4,7943649,15.83,11231535
OH,2008,10,52,5504677,8.58,12215913
OK,2008,10,60.1,1918716,8.18,4111475
OR,2008,10,48.8,1879116,7.3,3778596
PA,2008,10,48.9,5938463,9.36,11331960
RI,2008,10,51.2,490708,15.6,595715
SC,2008,10,61.3,2423991,8.05,6054522
SD,2008,10,47.2,435659,7.44,808220
TN,2008,10,57.9,3150866,9.2,8165784
TX,2008,10,65.4,11031105,10.98,27016632
UT,2008,10,50.4,1052556,6.7,2247995
VA,2008,10,54.8,3589257,8.48,8126141
VT,2008,10,44.1,357101,12.36,456251
WA,2008,10,46.6,3190816,6.54,6557367
WI,2008,10,46.7,2924369,8.93,5531586
WV,2008,10,51.8,1012022,5.7,2689300
WY,2008,10,42.9,323691,5.98,1396800
AK,2008,11,9.6,317374,14.6,547752
AL,2008,11,51,2496033,9.27,6312276
AR,2008,11,48.9,1517952,7.5,3254659
AZ,2008,11,53.3,2841988,8.36,5261268
CA,2008,11,53.9,14100214,12.48,19377182
CO,2008,11,38.3,2549649,8.3,4114274
CT,2008,11,40.5,1604785,18.11,2382549
DC,2008,11,44.2,245855,13.12,884842
DE,2008,11,45.4,441932,12.28,839045
FL,2008,11,61.5,9686551,11.02,16604908
GA,2008,11,51.4,4599581,8.55,9671827
HI,2008,11,67.8,471493,29.94,840018
IA,2008,11,37.3,1541060,6.29,3554954
ID,2008,11,37.1,782141,5.94,1733978
IL,2008,11,41.1,5679981,9.66,11025167
IN,2008,11,40.5,3093288,7.58,8018219
KS,2008,11,44.6,1515597,6.99,2907266
KY,2008,11,43.2,2234868,6.51,7490930
LA,2008,11,56.8,2208018,9.51,5830135
MA,2008,11,39.9,3047399,16.12,4346697
MD,2008,11,44.4,2431592,12.63,4823475
ME,2008,11,35,786223,13.96,911958
MI,2008,11,35.7,4805564,8.74,8050375
MN,2008,11,30.8,2558996,7.67,5453302
MO,2008,11,43.7,3061630,6.56,6312532
MS,2008,11,52,1470759,9.29,3424989
MT,2008,11,35.8,562780,7.44,1210093
NC,2008,11,47.2,4821292,7.82,9671589
ND,2008,11,29.5,379276,6.75,1036698
NE,2008,11,38.9,977356,6.27,2201219
NH,2008,11,35.5,698481,15.01,861976
NJ,2008,11,43.7,3905063,13.58,6054639
NM,2008,11,44.6,983297,7.81,1686626
NV,2008,11,44.4,1212043,9.02,2385250
NY,2008,11,36.4,7946167,15.01,10971887
OH,2008,11,39.9,5520075,8.57,12128992
OK,2008,11,50.2,1919925,7.34,3919669
OR,2008,11,42.4,1872141,7.34,3821362
PA,2008,11,38.9,5938074,9.3,11726073
RI,2008,11,42,493194,17.54,678206
SC,2008,11,50.3,2419850,8.03,5825775
SD,2008,11,34.2,432662,7.12,874587
TN,2008,11,45.2,3150443,9.2,7707526
TX,2008,11,56.8,11098629,10.56,24138066
UT,2008,11,40.9,1052132,6.09,2166622
VA,2008,11,44.1,3590952,8.56,8414593
VT,2008,11,34.7,356251,12.39,458965
WA,2008,11,40.2,3139184,6.74,6679195
WI,2008,11,33.3,2907104,9.14,5426820
WV,2008,11,40,1013432,5.84,2941148
WY,2008,11,35.3,321685,5.58,1368258
AK,2008,12,6,316628,14.36,581559
AL,2008,12,49.7,2497357,9.02,6811749
AR,2008,12,41,1517428,7.5,3585766
AZ,2008,12,42.4,2852209,8.48,5437530
CA,2008,12,42,15256613,11.64,22447753
CO,2008,12,25.3,2553879,8.01,4394613
CT,2008,12,32.2,1606469,17.88,2675478
DC,2008,12,38.3,246824,12.84,966134
DE,2008,12,40.7,442667,12.4,986974
FL,2008,12,62,9621719,11.14,16913114
GA,2008,12,51.7,4603227,8.46,10553441
HI,2008,12,66.4,472054,25.78,835405
IA,2008,12,17.6,1545796,7.01,3993491
ID,2008,12,22.6,783609,5.97,2016147
IL,2008,12,26.8,5658258,9.2,12665202
IN,2008,12,29.1,3098323,7.28,9124826
KS,2008,12,29.9,1515968,6.97,3315878
KY,2008,12,36.7,2222547,6.25,8321532
LA,2008,12,52.5,2210519,8.65,6030690
MA,2008,12,31.4,3046204,16.59,4613134
MD,2008,12,38.6,2434169,13,5543194
ME,2008,12,20.2,785633,14.27,1008808
MI,2008,12,20.8,4902670,9.01,8995326
